{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015643604527114413, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0002976724338315, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 10, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.26302621399597265, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0008141383747484, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.01568070319344988, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0008912510951982, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 16, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.02051868813719794, 'shap_norm_sq': 4.9, 'weighted_error': 1.0006017465247448, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 6, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.027982648139990244, 'shap_norm_sq': 3.6, 'weighted_error': 1.0004609583149782, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 16, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04121845750428529, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.001218457504285, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06416656594301315, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0007406959746725, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': -14, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11620555268067267, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0009357137576742, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': -16, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.270607497991349, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0012879686244591, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015674572512769214, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.000793160204307, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 12, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.020478289301898052, 'shap_norm_sq': 4.9, 'weighted_error': 1.0003817973103342, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': -12, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.02818120669252535, 'shap_norm_sq': 3.6, 'weighted_error': 1.0009077150581822, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 18, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04064486168096039, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0006448616809602, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06538793189555453, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0012835252869137, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11688039934232243, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0010596651853245, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.25606067727812876, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0003787923298828, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 16, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015665495748837802, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.000647931981406, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 6, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.020570227397959846, 'shap_norm_sq': 4.9, 'weighted_error': 1.0008823491666705, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': -6, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.02810986571618981, 'shap_norm_sq': 3.6, 'weighted_error': 1.0007471978614269, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 20, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.0413458159889635, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0013458159889637, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.064199133189784, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.000755170306571, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 10, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11290134812600168, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0003288190435513, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': -6, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.2672695087648892, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0010793442978054, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 12, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015664219047824172, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0006275047651858, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 28, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.020641672925123675, 'shap_norm_sq': 4.9, 'weighted_error': 1.0012713303701182, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': -16, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.02818169285947727, 'shap_norm_sq': 3.6, 'weighted_error': 1.0009088089338238, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': -14, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04034876296296766, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0003487629629677, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': -18, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06596377242248315, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0015394544099927, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 20, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11635448064723053, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.000963067873981, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.2688897693759056, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.001180610585994, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 6, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015688505305597976, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0010160848895677, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': -12, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.02056818549038209, 'shap_norm_sq': 4.9, 'weighted_error': 1.0008712321143034, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 16, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.028134761656000203, 'shap_norm_sq': 3.6, 'weighted_error': 1.0008032137260008, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': -32, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04236592828744875, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0023659282874486, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 8, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06385763524266519, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0006033934411849, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 30, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11569596929993615, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0008421168101922, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.2664838271764205, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.001030239198526, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': -4, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015667016530423346, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0006722644867732, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 20, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.020645776330842937, 'shap_norm_sq': 4.9, 'weighted_error': 1.0012936711345897, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': -18, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.02787358666674365, 'shap_norm_sq': 3.6, 'weighted_error': 1.0002155700001731, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 10, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04072958669222469, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0007295866922246, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 26, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06384828922554536, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0005992396557981, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11972703800117666, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0015825171838895, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.2672466846019053, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0010779177876186, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 18, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015668765109091792, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0007002417454682, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.020573020509295475, 'shap_norm_sq': 4.9, 'weighted_error': 1.0008975561061646, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': -6, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.028235043810539342, 'shap_norm_sq': 3.6, 'weighted_error': 1.0010288485737138, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04105669902209568, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0010566990220957, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 10, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06431014165527546, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0008045074023446, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 20, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.12011794394911333, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0016543162355513, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.26330175236399045, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0008313595227496, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': -4, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015671446566034808, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0007431450565576, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.020558808181436128, 'shap_norm_sq': 4.9, 'weighted_error': 1.0008201778767085, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.028196724712377944, 'shap_norm_sq': 3.6, 'weighted_error': 1.0009426306028502, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 32, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04046527802212788, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.000465278022128, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 6, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06404791937462732, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0006879641665014, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 18, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11338719926261684, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0004180570074195, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': -52, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.26595847273528794, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0009974045459555, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 8, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.01565177366996597, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0004283787194566, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 10, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.02054362555616913, 'shap_norm_sq': 4.9, 'weighted_error': 1.0007375169169215, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 16, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.028019594589324414, 'shap_norm_sq': 3.6, 'weighted_error': 1.00054408782598, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': -6, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.040836497872763146, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.000836497872763, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06440004163483888, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0008444629488173, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 6, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11594649141847535, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0008881310768627, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 12, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.2613905606320128, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0007119100395008, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': -22, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015665300012454125, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0006448001992654, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 8, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.020463252857151934, 'shap_norm_sq': 4.9, 'weighted_error': 1.0002999322222716, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': -6, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.028245290950944725, 'shap_norm_sq': 3.6, 'weighted_error': 1.001051904639626, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04050294742273621, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.000502947422736, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06352063938678966, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0004536175052399, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': -20, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11595063587026878, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0008888923027024, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': -4, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.2675192279927893, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0010949517495493, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': -6, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015679583130110235, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0008733300817634, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 14, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.020506019353976963, 'shap_norm_sq': 4.9, 'weighted_error': 1.0005327720383195, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.02831023735828799, 'shap_norm_sq': 3.6, 'weighted_error': 1.001198034056148, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04091171772040275, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0009117177204028, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 14, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06368332477055796, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.000525922120248, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.12029770584846515, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0016873337272691, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': -16, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.2587001328558712, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.000543758303492, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015677893692165146, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0008462990746427, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 22, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.02052568372731945, 'shap_norm_sq': 4.9, 'weighted_error': 1.0006398336265179, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.028108698912904902, 'shap_norm_sq': 3.6, 'weighted_error': 1.0007445725540358, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': -36, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04094205464261264, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0009420546426127, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 10, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06332171968962765, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.000365208750946, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 42, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11627496860537562, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0009484636213954, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': -4, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.26123896366970595, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0007024352293563, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 6, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015683972396515207, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0009435583442436, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 14, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.02056675007723356, 'shap_norm_sq': 4.9, 'weighted_error': 1.0008634170871604, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 12, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.02835382127814142, 'shap_norm_sq': 3.6, 'weighted_error': 1.0012960978758183, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.040143965771733986, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.000143965771734, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06359242897399138, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0004855239884407, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11776146541910494, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.001221493648407, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.2522304350063305, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0001394021878958, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.01563948379553673, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0002317407285883, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.02044187408492815, 'shap_norm_sq': 4.9, 'weighted_error': 1.0001835366846092, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 22, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.02819217934894234, 'shap_norm_sq': 3.6, 'weighted_error': 1.0009324035351204, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 8, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.040790178264368586, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0007901782643687, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': -24, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06654918153009254, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0017996362355968, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': -22, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11642486428929799, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0009759954817075, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 8, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.2594168474249163, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0005885529640572, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 44, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015680024079356404, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0008803852697021, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 16, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.020670698818225107, 'shap_norm_sq': 4.9, 'weighted_error': 1.0014293602325592, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': -22, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.0284152722870769, 'shap_norm_sq': 3.6, 'weighted_error': 1.0014343626459228, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 6, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04098347402911235, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0009834740291124, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': -20, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06363025283970768, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0005023345954256, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 30, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11768974169869287, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0012083199038415, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 6, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.28090996283323466, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0019318726770772, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015728210658170306, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.001651370530725, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.020540938548654894, 'shap_norm_sq': 4.9, 'weighted_error': 1.0007228876537881, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': -14, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.027979066583419934, 'shap_norm_sq': 3.6, 'weighted_error': 1.0004528998126947, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04055772389717312, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.000557723897173, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06318195096732684, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0003030893188123, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': -28, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11609012735754407, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0009145131881205, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 16, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.26899214593238036, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0011870091207737, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 12, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.01567614391115309, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0008183025784498, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 8, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.020562663467929645, 'shap_norm_sq': 4.9, 'weighted_error': 1.000841167769839, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.028077353348831095, 'shap_norm_sq': 3.6, 'weighted_error': 1.00067404503487, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 6, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.040860522618025474, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0008605226180256, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 42, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06497029318943563, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.001097908084194, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.12099826510461874, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0018160078763583, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.26807847103150245, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0011299044394688, 'gamma': 16.00000000000009}
